역번호,역명,구분,시간대,평일 분포,평일 매개변수,평일 데이터수,주말 분포,주말 매개변수,주말 데이터수,승자,승리 횟수,승리 항목
214,강변(동서울터미널),승차,14시-15시,"Triangular(min=1016.756, mode=1277.000, max=1768.899)","(np.float64(0.3460031883235956), np.float64(1016.755975619714), np.float64(752.1434286070285))",201,"Triangular(min=1015.997, mode=1602.000, max=2813.983)","(np.float64(0.325921874456723), np.float64(1015.997162105077), np.float64(1797.985602766163))",153,주말,3,"['mean', 'median', 'mode']"
214,강변(동서울터미널),승차,15시-16시,"Weibull(shape=2.952, scale=311.246)","(np.float64(2.95239322033395), np.float64(1095.7451073099455), np.float64(311.2463156450308))",193,"Triangular(min=1259.948, mode=1624.000, max=2713.976)","(np.float64(0.2503750940650111), np.float64(1259.9476322505561), np.float64(1454.0278821175093))",154,주말,3,"['mean', 'median', 'mode']"
214,강변(동서울터미널),승차,16시-17시,"Triangular(min=1107.963, mode=1438.000, max=1737.976)","(np.float64(0.5238579258002063), np.float64(1107.962767092154), np.float64(630.0128654206533))",188,"Weibull(shape=2.783, scale=905.564)","(np.float64(2.7829264992789833), np.float64(1102.8963539416902), np.float64(905.5643198208214))",153,주말,3,"['mean', 'median', 'mode']"
214,강변(동서울터미널),승차,17시-18시,"Weibull(shape=4.310, scale=688.061)","(np.float64(4.309749171862725), np.float64(1036.3833532450403), np.float64(688.0614779463492))",183,"Weibull(shape=3.704, scale=1086.545)","(np.float64(3.7044323104035275), np.float64(1060.3330997600979), np.float64(1086.5448068495543))",154,주말,2,"['mean', 'median']"
214,강변(동서울터미널),승차,18시-19시,"Triangular(min=1139.701, mode=2052.000, max=2326.724)","(np.float64(0.7685607489073502), np.float64(1139.7013757536006), np.float64(1187.022139164779))",206,"Weibull(shape=1.659, scale=743.948)","(np.float64(1.6587812878899588), np.float64(1340.5614667463992), np.float64(743.9475564464267))",155,평일,2,"['median', 'mode']"
214,강변(동서울터미널),승차,19시-20시,"Triangular(min=955.206, mode=1183.000, max=2004.905)","(np.float64(0.21700916534025738), np.float64(955.205555596725), np.float64(1049.6996476746467))",204,"Normal(mean=1752.523, stdDev=271.000)","(np.float64(1752.5228758169935), np.float64(271.0000623439458))",153,주말,3,"['mean', 'median', 'mode']"
214,강변(동서울터미널),승차,20시-21시,"Triangular(min=679.577, mode=759.000, max=2420.161)","(np.float64(0.045630262858662764), np.float64(679.5766739356841), np.float64(1740.5844518231097))",208,"Triangular(min=929.717, mode=1497.000, max=2117.872)","(np.float64(0.47744865300923867), np.float64(929.7173511031897), np.float64(1188.1542555861454))",138,주말,3,"['mean', 'median', 'mode']"
214,강변(동서울터미널),승차,21시-22시,"Triangular(min=595.148, mode=661.000, max=1587.105)","(np.float64(0.06638615490734728), np.float64(595.1478063010529), np.float64(991.9567384429586))",206,"Triangular(min=704.328, mode=993.000, max=2019.286)","(np.float64(0.21952961639348773), np.float64(704.3276683944548), np.float64(1314.9584841783662))",151,주말,3,"['mean', 'median', 'mode']"
214,강변(동서울터미널),승차,22시-23시,"Triangular(min=378.103, mode=416.000, max=1166.752)","(np.float64(0.04805267846893614), np.float64(378.10332743553863), np.float64(788.6484944315215))",200,"Lognormal(normalMean=6.516, normalStdDev=0.421)","(np.float64(0.4213145971751778), 166.6896394487705, np.float64(676.0008106090216))",155,주말,3,"['mean', 'median', 'mode']"
214,강변(동서울터미널),승차,23시-24시,"Triangular(min=144.678, mode=179.000, max=949.166)","(np.float64(0.042662928007656864), np.float64(144.67819230866567), np.float64(804.4878609409294))",205,"Triangular(min=107.980, mode=202.781, max=1459.559)","(np.float64(0.07014125326327644), np.float64(107.9795038522686), np.float64(1351.5791063696024))",155,주말,3,"['mean', 'median', 'mode']"
214,강변(동서울터미널),승차,24시-01시,"Normal(mean=44.744, stdDev=15.178)","(np.float64(44.743589743589745), np.float64(15.177949506316889))",156,"Triangular(min=0.000, mode=1.000, max=1088.855)","(np.float64(0.0009183961297611977), 0, np.float64(1088.854760229773))",155,평일,2,"['median', 'mode']"
214,강변(동서울터미널),승차,01시-02시,"Weibull(shape=3.121, scale=31.728)","(np.float64(3.121345631963581), np.float64(59.85788307712632), np.float64(31.727719506539604))",192,"Weibull(shape=1.933, scale=46.670)","(np.float64(1.9325319104334402), np.float64(30.51148965199472), np.float64(46.669733338730865))",155,평일,3,"['mean', 'median', 'mode']"
214,강변(동서울터미널),승차,02시-03시,"Weibull(shape=4.138, scale=36.441)","(np.float64(4.138455390149599), np.float64(43.32879450534797), np.float64(36.44081711878067))",195,"Weibull(shape=2.378, scale=45.568)","(np.float64(2.377739831159561), np.float64(24.8469826173761), np.float64(45.56811245757456))",156,평일,3,"['mean', 'median', 'mode']"
214,강변(동서울터미널),승차,03시-04시,"Weibull(shape=2.955, scale=32.941)","(np.float64(2.9545297418486554), np.float64(38.738764050325265), np.float64(32.94091610526743))",201,"Normal(mean=57.632, stdDev=17.042)","(np.float64(57.63225806451613), np.float64(17.042269784781418))",155,평일,3,"['mean', 'median', 'mode']"
214,강변(동서울터미널),승차,04시-05시,"Weibull(shape=3.491, scale=19.422)","(np.float64(3.4907023455348636), np.float64(16.107563121427894), np.float64(19.421881707425182))",202,"Gamma(alpha=94.396, beta=0.917)","(np.float64(94.39557941240791), np.float64(-58.0346456432362), np.float64(0.9174619803149329))",156,평일,3,"['mean', 'median', 'mode']"
215,잠실나루,승차,05시-06시,"Weibull(shape=3.242, scale=41.451)","(np.float64(3.241684730903503), np.float64(96.77694024196063), np.float64(41.45149360337585))",195,"Weibull(shape=1.806, scale=62.923)","(np.float64(1.8062943276400953), np.float64(29.82385288977865), np.float64(62.92333576383302))",156,평일,3,"['mean', 'median', 'mode']"
215,잠실나루,승차,06시-07시,"Triangular(min=0.000, mode=596.000, max=628.584)","(np.float64(0.9481624646454738), 0, np.float64(628.5842587543253))",208,"Triangular(min=0.000, mode=1.000, max=433.466)","(np.float64(0.002306985544515642), 0, np.float64(433.46608834140136))",123,평일,2,"['mean', 'median']"
215,잠실나루,승차,07시-08시,"Triangular(min=0.000, mode=1818.000, max=2707.897)","(np.float64(0.6713696686075712), 0, np.float64(2707.897131863888))",208,"Lognormal(normalMean=5.698, normalStdDev=0.297)","(np.float64(0.29698063344803427), -132.56085723062657, np.float64(298.1957922260412))",118,평일,2,"['mean', 'median']"
215,잠실나루,승차,08시-09시,"Triangular(min=0.000, mode=2297.000, max=2379.652)","(np.float64(0.9652669945535122), 0, np.float64(2379.65248261373))",208,"Normal(mean=347.288, stdDev=154.247)","(np.float64(347.2881355932203), np.float64(154.2471108811055))",118,평일,3,"['mean', 'median', 'mode']"
215,잠실나루,승차,09시-10시,"Lognormal(normalMean=6.389, normalStdDev=0.162)","(np.float64(0.16239724459248597), 720.1972466051811, np.float64(595.3891955293832))",156,"Triangular(min=139.000, mode=139.000, max=1971.567)","(np.float64(3.4500438579560133e-12), np.float64(138.9999999901297), np.float64(1832.567466491766))",156,평일,3,"['mean', 'median', 'mode']"
215,잠실나루,승차,10시-11시,"Lognormal(normalMean=6.540, normalStdDev=0.082)","(np.float64(0.08212679637380542), 284.1837070486673, np.float64(692.62307994871))",144,"Triangular(min=58.798, mode=958.000, max=1040.845)","(np.float64(0.9156401963845078), np.float64(58.79814966225746), np.float64(982.0471555189251))",144,평일,2,"['mean', 'median']"
215,잠실나루,승차,11시-12시,"Lognormal(normalMean=5.856, normalStdDev=0.239)","(np.float64(0.2391226791249121), 590.5929334229264, np.float64(349.28550293670065))",162,"Weibull(shape=2.724, scale=671.570)","(np.float64(2.723702161355967), np.float64(117.05012014227594), np.float64(671.5702361114536))",154,평일,3,"['mean', 'median', 'mode']"
215,잠실나루,승차,12시-13시,"Gamma(alpha=117.508, beta=4.349)","(np.float64(117.50793539406234), np.float64(357.80475848593505), np.float64(4.349387233957579))",181,"Triangular(min=225.562, mode=863.000, max=1118.235)","(np.float64(0.7140774795847893), np.float64(225.56230585284476), np.float64(892.6730115011045))",155,평일,3,"['mean', 'median', 'mode']"
215,잠실나루,승차,13시-14시,"Triangular(min=684.241, mode=788.000, max=937.760)","(np.float64(0.40927382514243893), np.float64(684.241451848615), np.float64(253.51865129505254))",184,"Triangular(min=254.958, mode=819.000, max=981.553)","(np.float64(0.776281004409169), np.float64(254.95836551006005), np.float64(726.5946626146293))",155,평일,2,"['mean', 'median']"
215,잠실나루,승차,14시-15시,"Weibull(shape=3.415, scale=159.789)","(np.float64(3.415020683193955), np.float64(704.8576526222905), np.float64(159.7891679964845))",185,"Triangular(min=219.757, mode=864.000, max=991.083)","(np.float64(0.8352411952253337), np.float64(219.7572631622107), np.float64(771.325385434968))",156,평일,3,"['mean', 'median', 'mode']"
215,잠실나루,승차,15시-16시,"Triangular(min=592.461, mode=1023.000, max=1163.744)","(np.float64(0.753635539272608), np.float64(592.4605079388682), np.float64(571.2834249834877))",197,"Weibull(shape=2.110, scale=506.416)","(np.float64(2.110341200294469), np.float64(253.9193226561448), np.float64(506.4158601528784))",156,평일,3,"['mean', 'median', 'mode']"
215,잠실나루,승차,16시-17시,"Triangular(min=325.241, mode=1389.000, max=1679.997)","(np.float64(0.7852035516356057), np.float64(325.2409845684066), np.float64(1354.7557359110074))",207,"Triangular(min=232.654, mode=430.000, max=1725.260)","(np.float64(0.13221563888103993), np.float64(232.65414454585562), np.float64(1492.6059967217989))",156,평일,3,"['mean', 'median', 'mode']"
215,잠실나루,승차,17시-18시,"Triangular(min=342.576, mode=1715.000, max=1715.000)","(np.float64(0.9999999999510416), np.float64(342.57635442395065), np.float64(1372.4236456642716))",206,"Lognormal(normalMean=6.044, normalStdDev=0.632)","(np.float64(0.6323847213958023), 185.29592318891378, np.float64(421.49723793308004))",134,평일,3,"['mean', 'median', 'mode']"
215,잠실나루,승차,18시-19시,"Normal(mean=1320.231, stdDev=63.091)","(np.float64(1320.2307692307693), np.float64(63.09091241279218))",182,"Triangular(min=0.000, mode=1431.000, max=1566.193)","(np.float64(0.91368058801227), 0, np.float64(1566.192845480439))",156,평일,3,"['mean', 'median', 'mode']"
215,잠실나루,승차,19시-20시,"Normal(mean=611.429, stdDev=50.182)","(np.float64(611.4285714285714), np.float64(50.18171062880034))",147,"Triangular(min=0.000, mode=643.000, max=755.624)","(np.float64(0.8509525411546469), 0, np.float64(755.6238085086156))",144,평일,3,"['mean', 'median', 'mode']"
215,잠실나루,승차,20시-21시,"Normal(mean=452.000, stdDev=36.976)","(np.float64(452.0), np.float64(36.97618281053488))",147,"Triangular(min=105.048, mode=223.000, max=572.244)","(np.float64(0.2524676540436044), np.float64(105.04810307245862), np.float64(467.19607456999256))",144,평일,3,"['mean', 'median', 'mode']"
215,잠실나루,승차,21시-22시,"Weibull(shape=3.410, scale=108.399)","(np.float64(3.4102825574481557), np.float64(238.99774365191598), np.float64(108.39886142494541))",148,"Weibull(shape=2.463, scale=191.542)","(np.float64(2.463040583264588), np.float64(66.07136078012248), np.float64(191.54167422050824))",144,평일,3,"['mean', 'median', 'mode']"
215,잠실나루,승차,22시-23시,"Gamma(alpha=230.103, beta=1.780)","(np.float64(230.10263319728432), np.float64(-166.9282224628335), np.float64(1.7803716902444693))",150,"Normal(mean=187.586, stdDev=62.609)","(np.float64(187.58620689655172), np.float64(62.608866421441334))",145,평일,3,"['mean', 'median', 'mode']"
215,잠실나루,승차,23시-24시,"Weibull(shape=2.332, scale=43.701)","(np.float64(2.332143003679427), np.float64(64.31816826268005), np.float64(43.701311767646146))",157,"Triangular(min=27.771, mode=39.000, max=251.025)","(np.float64(0.05029635087872365), np.float64(27.771126417487203), np.float64(223.25423990267012))",143,평일,2,"['median', 'mode']"
215,잠실나루,승차,24시-01시,"Weibull(shape=1.422, scale=10.863)","(np.float64(1.4222366996162337), np.float64(13.940009176332325), np.float64(10.862518974272046))",157,"Triangular(min=0.000, mode=1.000, max=184.191)","(np.float64(0.005429157863684321), 0, np.float64(184.19062849165715))",142,평일,2,"['median', 'mode']"
215,잠실나루,승차,01시-02시,"Weibull(shape=2.833, scale=15.985)","(np.float64(2.8332559669858375), np.float64(27.331740935637857), np.float64(15.984888552117738))",199,"Normal(mean=33.710, stdDev=9.620)","(np.float64(33.70967741935484), np.float64(9.619850271744381))",155,평일,2,"['mean', 'median']"
215,잠실나루,승차,02시-03시,"Triangular(min=22.042, mode=33.000, max=45.040)","(np.float64(0.4764734044600559), np.float64(22.042433898960034), np.float64(22.997225037974374))",198,"Weibull(shape=3.011, scale=23.974)","(np.float64(3.0106130760804777), np.float64(6.539541657577131), np.float64(23.974176147403465))",156,평일,2,"['mean', 'median']"
215,잠실나루,승차,03시-04시,"Triangular(min=22.746, mode=33.000, max=39.695)","(np.float64(0.6049775857823694), np.float64(22.74638545932847), np.float64(16.948750281395224))",186,"Weibull(shape=2.828, scale=20.597)","(np.float64(2.8280192625704066), np.float64(7.508516273636015), np.float64(20.596680149057896))",156,평일,3,"['mean', 'median', 'mode']"
215,잠실나루,승차,04시-05시,"Weibull(shape=2.995, scale=14.240)","(np.float64(2.995105989433028), np.float64(5.87285815914259), np.float64(14.239543631746876))",202,"Weibull(shape=2.569, scale=14.731)","(np.float64(2.569394926485524), np.float64(3.0127364381818516), np.float64(14.731190974546504))",154,평일,3,"['mean', 'median', 'mode']"
216,잠실(송파구청),승차,05시-06시,"Triangular(min=415.556, mode=502.000, max=567.952)","(np.float64(0.5672327531265211), np.float64(415.55592726676053), np.float64(152.39612356131028))",190,"Weibull(shape=2.642, scale=283.483)","(np.float64(2.6417551073993324), np.float64(116.76597210085419), np.float64(283.4832018348797))",155,평일,3,"['mean', 'median', 'mode']"
216,잠실(송파구청),승차,06시-07시,"Triangular(min=0.000, mode=2156.000, max=2338.433)","(np.float64(0.9219849064119215), 0, np.float64(2338.4330752201345))",208,"Triangular(min=0.000, mode=2021.000, max=2171.064)","(np.float64(0.9308798970279549), 0, np.float64(2171.064179650428))",156,평일,3,"['mean', 'median', 'mode']"
216,잠실(송파구청),승차,07시-08시,"Triangular(min=0.000, mode=5798.000, max=5948.049)","(np.float64(0.9747734376542572), 0, np.float64(5948.048824506998))",208,"Weibull(shape=1.656, scale=628.868)","(np.float64(1.6557842147446604), np.float64(150.8787500498421), np.float64(628.8681017527394))",118,평일,3,"['mean', 'median', 'mode']"
216,잠실(송파구청),승차,08시-09시,"Triangular(min=0.000, mode=7809.000, max=8151.178)","(np.float64(0.9580210495876342), 0, np.float64(8151.177892553886))",208,"Triangular(min=0.000, mode=2204.000, max=2370.782)","(np.float64(0.9296509744381312), 0, np.float64(2370.7822189184412))",118,평일,3,"['mean', 'median', 'mode']"
216,잠실(송파구청),승차,09시-10시,"Weibull(shape=3.514, scale=731.038)","(np.float64(3.5140384650803522), np.float64(4521.024463377411), np.float64(731.0379109148755))",187,"Triangular(min=0.000, mode=4805.000, max=5535.965)","(np.float64(0.8679606339506376), 0, np.float64(5535.965356088436))",156,평일,3,"['mean', 'median', 'mode']"
216,잠실(송파구청),승차,10시-11시,"Weibull(shape=3.919, scale=565.437)","(np.float64(3.9193859870893943), np.float64(2513.422278891898), np.float64(565.4374999832617))",144,"Triangular(min=838.314, mode=2988.000, max=3327.402)","(np.float64(0.8636439332716801), np.float64(838.3141612368547), np.float64(2489.088102106605))",141,평일,2,"['mean', 'median']"
