역번호,역명,구분,시간대,평일 분포,평일 매개변수,평일 데이터수,주말 분포,주말 매개변수,주말 데이터수,승자,승리 횟수,승리 항목
247,도림천,하차,23시-24시,"Triangular(min=13.603, mode=33.000, max=68.293)","(np.float64(0.3546739908876152), np.float64(13.602904292009399), np.float64(54.68992992475795))",203,"Normal(mean=33.277, stdDev=12.111)","(np.float64(33.27741935483871), np.float64(12.111064247671973))",155,평일,2,"['mean', 'median']"
247,도림천,하차,24시-01시,"Weibull(shape=1.619, scale=9.446)","(np.float64(1.6193796994963048), np.float64(5.9043747581730734), np.float64(9.446334249931702))",163,"Triangular(min=0.000, mode=1.000, max=52.523)","(np.float64(0.019039377370366997), 0, np.float64(52.52272588044514))",152,평일,2,"['median', 'mode']"
247,도림천,하차,01시-02시,"Triangular(min=27.208, mode=42.000, max=55.777)","(np.float64(0.5177622147870826), np.float64(27.20793784162914), np.float64(28.569219103142974))",196,"Gamma(alpha=409.722, beta=0.730)","(np.float64(409.72243416339643), np.float64(-247.49884297716096), np.float64(0.7300721085190802))",153,주말,3,"['mean', 'median', 'mode']"
247,도림천,하차,02시-03시,"Gamma(alpha=5255.783, beta=0.062)","(np.float64(5255.782869521046), np.float64(-296.58210899732023), np.float64(0.06203970465559791))",196,"Triangular(min=7.057, mode=39.000, max=59.929)","(np.float64(0.6041659459568054), np.float64(7.056523851710361), np.float64(52.87202359310966))",151,주말,3,"['mean', 'median', 'mode']"
247,도림천,하차,03시-04시,"Gamma(alpha=36.092, beta=0.595)","(np.float64(36.092250551532686), np.float64(5.09304665098435), np.float64(0.5953050991430548))",190,"Weibull(shape=4.883, scale=43.054)","(np.float64(4.882527862413596), np.float64(-6.695911058864834), np.float64(43.054337089721756))",153,주말,3,"['mean', 'median', 'mode']"
247,도림천,하차,04시-05시,"Gamma(alpha=64.246, beta=0.484)","(np.float64(64.24600811251719), np.float64(-6.442228865590144), np.float64(0.4837148277302371))",197,"Triangular(min=5.229, mode=32.000, max=47.741)","(np.float64(0.6297310947804529), np.float64(5.228870996557692), np.float64(42.51200108644862))",156,주말,3,"['mean', 'median', 'mode']"
248,양천구청,하차,05시-06시,"Triangular(min=25.603, mode=37.000, max=44.492)","(np.float64(0.6033659630146038), np.float64(25.60286106678386), np.float64(18.88926386326795))",202,"Weibull(shape=2.964, scale=11.999)","(np.float64(2.964399913408785), np.float64(22.10606216796525), np.float64(11.998735891665266))",150,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,06시-07시,"Triangular(min=0.000, mode=99.000, max=130.456)","(np.float64(0.758877223373343), 0, np.float64(130.45588510859307))",208,"Triangular(min=0.000, mode=51.000, max=135.310)","(np.float64(0.3769123608246685), 0, np.float64(135.30996937118599))",156,평일,2,"['mean', 'median']"
248,양천구청,하차,07시-08시,"Triangular(min=0.000, mode=222.000, max=268.318)","(np.float64(0.8273778325863901), 0, np.float64(268.317558489515))",208,Exponential(mean=72.175),"(23.0, 72.17532467532467)",154,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,08시-09시,"Triangular(min=0.000, mode=470.000, max=482.410)","(np.float64(0.9742754389017203), 0, np.float64(482.4097799018438))",208,"Triangular(min=0.000, mode=464.000, max=471.404)","(np.float64(0.9842939816113302), 0, np.float64(471.40387797694484))",156,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,09시-10시,"Weibull(shape=3.762, scale=70.507)","(np.float64(3.7621946861018487), np.float64(136.05952741171947), np.float64(70.50680581342195))",187,"Weibull(shape=3.948, scale=196.699)","(np.float64(3.947520529729265), np.float64(-26.11646581344941), np.float64(196.69929918392364))",154,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,10시-11시,"Weibull(shape=4.200, scale=85.789)","(np.float64(4.200191636516518), np.float64(91.4669092376689), np.float64(85.78852654980419))",149,"Weibull(shape=4.551, scale=127.309)","(np.float64(4.55069545475948), np.float64(31.119330025192646), np.float64(127.30928510871684))",137,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,11시-12시,"Weibull(shape=3.654, scale=51.875)","(np.float64(3.6536429882480324), np.float64(145.25520933429704), np.float64(51.87549517241962))",188,"Triangular(min=67.091, mode=193.000, max=247.285)","(np.float64(0.6987401479727324), np.float64(67.0910630238885), np.float64(180.1942217403119))",153,평일,2,"['mean', 'median']"
248,양천구청,하차,12시-13시,"Triangular(min=115.469, mode=249.000, max=318.899)","(np.float64(0.6563980071558815), np.float64(115.46863785788632), np.float64(203.4304807176437))",203,"Weibull(shape=2.668, scale=150.646)","(np.float64(2.668154739644248), np.float64(66.46212768293532), np.float64(150.64552858231588))",153,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,13시-14시,"Triangular(min=131.600, mode=284.000, max=375.452)","(np.float64(0.624969385926619), np.float64(131.60001091966495), np.float64(243.85192708911106))",204,"Weibull(shape=4.131, scale=239.611)","(np.float64(4.131154315442062), np.float64(23.57574690506228), np.float64(239.611428844403))",152,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,14시-15시,"Weibull(shape=6.103, scale=225.810)","(np.float64(6.102770760833089), np.float64(86.56590213704487), np.float64(225.8100800107224))",203,"Weibull(shape=4.012, scale=215.667)","(np.float64(4.012256338060171), np.float64(77.29255426840551), np.float64(215.66693918760103))",148,평일,2,"['mean', 'median']"
248,양천구청,하차,15시-16시,"Triangular(min=196.786, mode=415.000, max=505.413)","(np.float64(0.7070476931914), np.float64(196.78561008207998), np.float64(308.62753958693236))",204,"Weibull(shape=3.124, scale=234.405)","(np.float64(3.1242993826998235), np.float64(123.31944356673694), np.float64(234.4051335711623))",149,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,16시-17시,"Triangular(min=137.398, mode=546.000, max=621.094)","(np.float64(0.8447497804022921), np.float64(137.39834983019676), np.float64(483.69547959534685))",208,"Weibull(shape=2.375, scale=280.921)","(np.float64(2.37479661566475), np.float64(130.05296145445766), np.float64(280.92131856241474))",150,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,17시-18시,"Triangular(min=147.169, mode=848.000, max=963.610)","(np.float64(0.8583974048758078), np.float64(147.16860642999475), np.float64(816.4416499726781))",208,"Lognormal(normalMean=6.167, normalStdDev=0.197)","(np.float64(0.1971272701601246), -88.31282348091688, np.float64(476.57549328065323))",122,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,18시-19시,"Triangular(min=89.301, mode=1364.000, max=1525.832)","(np.float64(0.8873454991180676), np.float64(89.30093262194674), np.float64(1436.530718468658))",208,"Gamma(alpha=353.391, beta=4.316)","(np.float64(353.3913151850407), np.float64(-1139.311289041754), np.float64(4.316166789293158))",118,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,19시-20시,"Triangular(min=565.373, mode=1129.000, max=1267.027)","(np.float64(0.8032838057958862), np.float64(565.3728428933077), np.float64(701.6538277468153))",196,"Triangular(min=0.000, mode=1040.000, max=1137.125)","(np.float64(0.9145871690126023), 0, np.float64(1137.125071554974))",156,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,20시-21시,"Weibull(shape=8.257, scale=346.992)","(np.float64(8.257237267739434), np.float64(249.6093705914542), np.float64(346.991925308639))",146,"Weibull(shape=2.522, scale=269.259)","(np.float64(2.522453081569589), np.float64(140.0806268054281), np.float64(269.2587115732613))",144,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,21시-22시,"Weibull(shape=1.878, scale=135.609)","(np.float64(1.8776550319577816), np.float64(427.9341986719349), np.float64(135.6093835389285))",152,"Weibull(shape=2.448, scale=232.105)","(np.float64(2.448274425428675), np.float64(154.7410853036602), np.float64(232.10511567596978))",144,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,22시-23시,"Triangular(min=289.982, mode=438.000, max=631.899)","(np.float64(0.43290605698047785), np.float64(289.98241770674616), np.float64(341.91617299655206))",195,"Triangular(min=106.766, mode=327.000, max=575.313)","(np.float64(0.4700364116938214), np.float64(106.76569672119211), np.float64(468.54732484672024))",155,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,23시-24시,"Lognormal(normalMean=5.583, normalStdDev=0.234)","(np.float64(0.23394364612452745), 66.05969811830737, np.float64(265.9890963962202))",175,"Normal(mean=288.839, stdDev=100.061)","(np.float64(288.83870967741933), np.float64(100.06104484318192))",155,평일,2,"['mean', 'median']"
248,양천구청,하차,24시-01시,"Weibull(shape=1.975, scale=61.794)","(np.float64(1.9754036308409697), np.float64(73.38787876363946), np.float64(61.794241405284524))",151,"Triangular(min=0.000, mode=1.000, max=463.759)","(np.float64(0.0021562939248264486), 0, np.float64(463.75866863580677))",153,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,01시-02시,"Triangular(min=12.293, mode=20.000, max=27.797)","(np.float64(0.49709280950601475), np.float64(12.293073507709611), np.float64(15.503999182183792))",197,"Weibull(shape=3.768, scale=17.708)","(np.float64(3.7684032218352668), np.float64(2.473668028862753), np.float64(17.707960854023973))",149,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,02시-03시,"Triangular(min=20.933, mode=32.000, max=40.660)","(np.float64(0.561017037186252), np.float64(20.93285396733258), np.float64(19.72693389403073))",200,"Triangular(min=7.144, mode=32.000, max=45.579)","(np.float64(0.6467117000321649), np.float64(7.143634821255967), np.float64(38.43500145713436))",156,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,03시-04시,"Triangular(min=16.220, mode=25.000, max=32.952)","(np.float64(0.5247233383274783), np.float64(16.220391878812713), np.float64(16.731880367644255))",197,"Triangular(min=4.997, mode=26.000, max=37.423)","(np.float64(0.6477176972009442), np.float64(4.996878017496639), np.float64(32.42635183382279))",156,평일,3,"['mean', 'median', 'mode']"
248,양천구청,하차,04시-05시,"Weibull(shape=2.803, scale=16.403)","(np.float64(2.802603843880632), np.float64(30.12666219394729), np.float64(16.40348767922523))",193,"Triangular(min=9.700, mode=46.000, max=61.648)","(np.float64(0.6987707098379341), np.float64(9.699939821770162), np.float64(51.94845700747764))",156,평일,2,"['mean', 'median']"
249,신정네거리,하차,05시-06시,"Triangular(min=21.776, mode=35.000, max=50.414)","(np.float64(0.46176472646563466), np.float64(21.77637679824246), np.float64(28.637144382288803))",205,"Weibull(shape=2.786, scale=15.872)","(np.float64(2.7856950888280645), np.float64(16.33348346023257), np.float64(15.872403594139403))",145,평일,3,"['mean', 'median', 'mode']"
249,신정네거리,하차,06시-07시,"Triangular(min=0.000, mode=113.000, max=142.184)","(np.float64(0.7947460999674614), 0, np.float64(142.18377419062244))",208,"Triangular(min=0.000, mode=96.000, max=136.433)","(np.float64(0.7036441603600698), 0, np.float64(136.43259676628912))",156,평일,2,"['mean', 'median']"
249,신정네거리,하차,07시-08시,"Triangular(min=0.000, mode=201.000, max=245.024)","(np.float64(0.8203284501531168), 0, np.float64(245.0238072423664))",208,"Triangular(min=23.000, mode=23.000, max=260.082)","(np.float64(2.2531781843590208e-11), np.float64(22.999999971736784), np.float64(237.08185570931107))",156,평일,3,"['mean', 'median', 'mode']"
249,신정네거리,하차,08시-09시,"Triangular(min=0.000, mode=490.000, max=519.690)","(np.float64(0.9428700161412311), 0, np.float64(519.6898741330507))",208,"Triangular(min=36.003, mode=83.000, max=621.526)","(np.float64(0.0802651500722561), np.float64(36.002884419646136), np.float64(585.5233005152617))",156,평일,3,"['mean', 'median', 'mode']"
249,신정네거리,하차,09시-10시,"Triangular(min=89.153, mode=320.000, max=380.106)","(np.float64(0.7934177324041192), np.float64(89.15266030666288), np.float64(290.9530884902059))",207,"Triangular(min=19.553, mode=292.000, max=372.682)","(np.float64(0.7715224662013982), np.float64(19.553424270244186), np.float64(353.128507551757))",155,평일,3,"['mean', 'median', 'mode']"
249,신정네거리,하차,10시-11시,"Lognormal(normalMean=4.866, normalStdDev=0.235)","(np.float64(0.2347615159708058), 125.86978751112315, np.float64(129.85734662500607))",156,"Triangular(min=131.721, mode=266.000, max=330.129)","(np.float64(0.6767830468218682), np.float64(131.7214120970306), np.float64(198.4071387740808))",137,평일,2,"['mean', 'median']"
249,신정네거리,하차,11시-12시,"Triangular(min=258.852, mode=309.000, max=365.988)","(np.float64(0.46807836982086265), np.float64(258.8521922128126), np.float64(107.13549487359482))",182,"Triangular(min=113.891, mode=317.000, max=421.765)","(np.float64(0.6597154431592097), np.float64(113.89124868260583), np.float64(307.8732708386349))",154,평일,3,"['mean', 'median', 'mode']"
249,신정네거리,하차,12시-13시,"Triangular(min=178.735, mode=364.000, max=474.151)","(np.float64(0.6271335789998851), np.float64(178.73492867102618), np.float64(295.4156459369017))",205,"Triangular(min=113.782, mode=355.000, max=524.372)","(np.float64(0.5874913817030836), np.float64(113.78204000944224), np.float64(410.58978481347947))",154,평일,3,"['mean', 'median', 'mode']"
249,신정네거리,하차,13시-14시,"Triangular(min=255.202, mode=395.000, max=503.552)","(np.float64(0.562907344809706), np.float64(255.20191649876224), np.float64(248.3500789047626))",195,"Weibull(shape=3.682, scale=289.976)","(np.float64(3.6823376971036135), np.float64(105.8863937223064), np.float64(289.97557679463387))",152,평일,3,"['mean', 'median', 'mode']"
249,신정네거리,하차,14시-15시,"Weibull(shape=12.158, scale=508.320)","(np.float64(12.15776857091292), np.float64(-68.7272011963542), np.float64(508.3197832277514))",200,"Weibull(shape=6.112, scale=462.731)","(np.float64(6.112293306979403), np.float64(-18.779067171244442), np.float64(462.7312510053457))",152,평일,2,"['mean', 'median']"
