역번호,역명,구분,시간대,분포,KS통계량,P값,데이터수,성공여부
209,한양대,승차,02시-03시,"Weibull(shape=2.344, scale=7.042)",0.085879,0.209415,149,성공
209,한양대,승차,03시-04시,"Triangular(min=0.695, mode=5.000, max=10.611)",0.13538,0.007104,151,실패
209,한양대,승차,04시-05시,"Triangular(min=0.450, mode=2.000, max=4.491)",0.283166,0.0,147,실패
210,뚝섬,승차,05시-06시,"Normal(mean=92.942, stdDev=29.164)",0.091077,0.141257,156,성공
210,뚝섬,승차,06시-07시,"Triangular(min=0.000, mode=326.000, max=363.988)",0.399717,0.0,156,실패
210,뚝섬,승차,07시-08시,"Gamma(alpha=7.641, beta=22.933)",0.082835,0.372568,118,성공
210,뚝섬,승차,08시-09시,"Triangular(min=40.676, mode=330.000, max=431.826)",0.1588,0.004575,118,실패
210,뚝섬,승차,09시-10시,"Triangular(min=0.000, mode=672.000, max=858.333)",0.185825,3.5e-05,156,실패
210,뚝섬,승차,10시-11시,"Triangular(min=141.577, mode=535.000, max=680.216)",0.068807,0.495132,141,성공
210,뚝섬,승차,11시-12시,"Triangular(min=180.745, mode=604.000, max=898.089)",0.074078,0.376865,147,성공
210,뚝섬,승차,12시-13시,"Weibull(shape=4.548, scale=764.517)",0.058406,0.655659,152,성공
210,뚝섬,승차,13시-14시,"Weibull(shape=5.553, scale=1132.382)",0.063554,0.549597,152,성공
210,뚝섬,승차,14시-15시,"Gamma(alpha=463.914, beta=12.271)",0.09489,0.123541,151,성공
210,뚝섬,승차,15시-16시,"Weibull(shape=3.322, scale=1158.435)",0.076091,0.329461,151,성공
210,뚝섬,승차,16시-17시,"Weibull(shape=3.193, scale=1624.431)",0.093591,0.124133,155,성공
210,뚝섬,승차,17시-18시,"Triangular(min=347.656, mode=1344.000, max=4200.166)",0.099531,0.084871,156,성공
210,뚝섬,승차,18시-19시,"Normal(mean=1613.342, stdDev=476.686)",0.047096,0.94136,120,성공
210,뚝섬,승차,19시-20시,"Triangular(min=257.595, mode=1417.000, max=3682.960)",0.092286,0.131698,156,성공
210,뚝섬,승차,20시-21시,"Weibull(shape=3.961, scale=1104.047)",0.065028,0.576462,139,성공
210,뚝섬,승차,21시-22시,"Weibull(shape=3.778, scale=1121.456)",0.070653,0.465787,140,성공
210,뚝섬,승차,22시-23시,"Normal(mean=1002.592, stdDev=355.956)",0.098118,0.100143,152,성공
210,뚝섬,승차,23시-24시,"Weibull(shape=1.607, scale=436.198)",0.085378,0.275089,132,성공
210,뚝섬,승차,24시-01시,"Triangular(min=0.000, mode=1.000, max=515.813)",0.597121,0.0,123,실패
210,뚝섬,승차,01시-02시,"Gamma(alpha=20.899, beta=1.077)",0.064702,0.543463,148,성공
210,뚝섬,승차,02시-03시,"Weibull(shape=2.478, scale=8.733)",0.086686,0.200808,149,성공
210,뚝섬,승차,03시-04시,"Gamma(alpha=13.432, beta=1.079)",0.076026,0.326696,152,성공
210,뚝섬,승차,04시-05시,"Triangular(min=1.406, mode=5.000, max=10.528)",0.145517,0.002843,152,실패
211,성수,승차,05시-06시,"Triangular(min=43.215, mode=194.000, max=263.736)",0.082553,0.228496,155,성공
211,성수,승차,06시-07시,"Triangular(min=0.000, mode=349.000, max=411.491)",0.256236,0.0,156,실패
211,성수,승차,07시-08시,"Gamma(alpha=16859.706, beta=0.527)",0.073342,0.525493,118,성공
