역번호,역명,구분,시간대,분포,KS통계량,P값,데이터수,성공여부
210,뚝섬,승차,05시-06시,"Weibull(shape=4.055, scale=46.373)",0.03807,0.930994,194,성공
210,뚝섬,승차,06시-07시,"Triangular(min=0.000, mode=363.000, max=374.345)",0.267912,0.0,208,실패
210,뚝섬,승차,07시-08시,"Triangular(min=0.000, mode=877.000, max=896.779)",0.29311,0.0,208,실패
210,뚝섬,승차,08시-09시,"Triangular(min=0.000, mode=1209.000, max=1272.629)",0.347007,0.0,208,실패
210,뚝섬,승차,09시-10시,"Lognormal(normalMean=5.413, normalStdDev=0.195)",0.039364,0.952509,164,성공
210,뚝섬,승차,10시-11시,"Gamma(alpha=7884.680, beta=0.473)",0.054706,0.746431,148,성공
210,뚝섬,승차,11시-12시,"Lognormal(normalMean=6.748, normalStdDev=0.059)",0.054022,0.610005,192,성공
210,뚝섬,승차,12시-13시,"Triangular(min=398.084, mode=666.000, max=841.621)",0.099876,0.033773,201,실패
210,뚝섬,승차,13시-14시,"Triangular(min=409.022, mode=824.000, max=1018.458)",0.112794,0.010768,202,실패
210,뚝섬,승차,14시-15시,"Triangular(min=505.207, mode=953.000, max=1236.694)",0.089812,0.071071,203,성공
210,뚝섬,승차,15시-16시,"Triangular(min=576.687, mode=1184.000, max=1548.195)",0.098314,0.037569,202,실패
210,뚝섬,승차,16시-17시,"Triangular(min=488.660, mode=1633.000, max=2129.731)",0.138364,0.000642,207,실패
210,뚝섬,승차,17시-18시,"Triangular(min=398.631, mode=3006.000, max=3634.145)",0.256813,0.0,208,실패
210,뚝섬,승차,18시-19시,"Triangular(min=38.856, mode=6074.000, max=6197.695)",0.465077,0.0,208,실패
210,뚝섬,승차,19시-20시,"Lognormal(normalMean=6.609, normalStdDev=0.194)",0.039955,0.923539,181,성공
210,뚝섬,승차,20시-21시,"Gamma(alpha=874.125, beta=4.812)",0.047273,0.867551,153,성공
210,뚝섬,승차,21시-22시,"Lognormal(normalMean=8.545, normalStdDev=0.036)",0.075923,0.313626,156,성공
210,뚝섬,승차,22시-23시,"Lognormal(normalMean=6.546, normalStdDev=0.268)",0.068678,0.388886,168,성공
210,뚝섬,승차,23시-24시,"Gamma(alpha=2767.948, beta=1.730)",0.057946,0.642057,158,성공
210,뚝섬,승차,24시-01시,"Normal(mean=67.436, stdDev=24.664)",0.094696,0.114213,156,성공
210,뚝섬,승차,01시-02시,"Gamma(alpha=66.848, beta=0.328)",0.087266,0.089533,200,성공
210,뚝섬,승차,02시-03시,"Triangular(min=4.322, mode=12.000, max=12.000)",0.26893,0.0,190,실패
